2026-09-18 18:47:31,359 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Operational risk | correct=False | 16.9s
2026-09-18 18:47:31,363 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:47:31,365 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:47:31,367 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:31,369 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | LMR | correct=True | 0.0s
2026-09-18 18:47:31,370 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:33,433 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 15.4s
2026-09-18 18:47:35,256 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Leverage ratio | correct=False | 15.6s
2026-09-18 18:47:36,706 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Minimum leverage ratio requirement | correct=False | 13.3s
2026-09-18 18:47:36,711 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:36,713 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:36,715 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:47:36,718 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:47:36,720 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:36,722 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | LMR | correct=True | 0.0s
2026-09-18 18:47:36,724 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:36,726 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:47:36,728 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:47:36,729 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:36,731 - evaluate - INFO - [hybrid_rrf] CHINA CITIC BANK INTERNATIONAL LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:36,733 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:36,734 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:47:36,736 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:47:36,738 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:36,739 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:47:41,043 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Market risk | correct=True | 16.0s
2026-09-18 18:47:42,867 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Operational risk | correct=True | 15.2s
2026-09-18 18:47:42,871 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:47:45,473 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Tier 1 | correct=True | 16.1s
2026-09-18 18:47:45,593 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Total RWA | correct=True | 21.5s
2026-09-18 18:47:47,156 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Operational risk | correct=True | 15.8s
2026-09-18 18:47:49,936 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 16.5s
2026-09-18 18:47:51,693 - evaluate - INFO - [hybrid_rrf] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 16.4s
2026-09-18 18:47:55,783 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Operational risk | correct=True | 14.7s
2026-09-18 18:47:56,572 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Leverage ratio | correct=False | 13.7s
2026-09-18 18:47:59,715 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 14.2s
2026-09-18 18:48:02,805 - evaluate - INFO - [hybrid_rrf] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Market risk | correct=True | 26.1s
2026-09-18 18:48:02,806 - evaluate - INFO - >>> HYBRID_RRF accuracy: 54.50% (109/200) | numeric 100/185 | N/A 9/15
2026-09-18 18:48:02,837 - evaluate - INFO - Saved Extraction_Results_hybrid_rrf.xlsx
